para_id,sent_id,sentence,label,avg_word_length,sentence_length_words,sentence_position,sentence_position_norm,type_token_ratio,lexical_density,noun_ratio,verb_ratio,adj_ratio,pronoun_ratio,noun_verb_ratio,causal_marker_ratio,contrast_marker_ratio,named_entity_density,gpt2_surprisal_mean,gpt2_surprisal_max,gpt2_surprisal_min,gpt2_surprisal_var,gpt2_surprisal_sum,gpt2_surprisal_std,bert_surprisal_mean,bert_surprisal_max,bert_surprisal_min,bert_surprisal_var,bert_surprisal_sum,bert_surprisal_std,rst_depth,rst_is_nucleus,rst_relation_type_encoded,rst_centrality_score,rst_is_root,rst_relation_direction,rst_span_length,intra_clause_count,intra_clause_density,intra_has_nucleus_satellite_relation,intra_avg_clause_depth,intra_top_clause_is_nucleus
P000368,P000368_S000,"Reporters in Chengdu said they saw cracks on walls of some residential buildings in the downtown areas, but no buildings collapsed.",1,5.190476190476191,21,1,0.25,0.9047619047619048,0.5714285714285714,0.3333333333333333,0.14285714285714285,0.09523809523809523,0.047619047619047616,2.3333333255555555,0.0,0.047619047619047616,0.09523809523809523,3.901963949203491,9.3619966506958,0.059602320194244385,6.424159526824951,93.64713287353516,2.534592628479004,1.6321679303849426,5.266760349273682,0.002942536026239395,3.1267968149708634,39.17203032923862,1.7682750959539253,3.0,0.0,14.0,0.043478260869565216,0.0,0.0,0.043478260869565216,2.0,0.09523809523809523,1.0,0.6666666666666666,0.0
P000368,P000368_S001,"Many Beijing office towers were evacuated, including the building housing the media offices for the organizers of the 2008 Summer Olympics.",1,5.65,20,2,0.5,0.85,0.7,0.45,0.2,0.05,0.0,2.249999994375,0.0,0.0,0.15,3.9522032737731934,12.118762969970703,0.10247420519590378,10.97374153137207,86.94847106933594,3.3126637935638428,1.8734698536066825,7.627545356750488,0.0002152555389329791,6.111030895624311,43.089806632953696,2.472049937930929,4.0,0.0,14.0,0.043478260869565216,0.0,0.0,0.043478260869565216,1.0,0.05,1.0,0.6666666666666666,1.0
P000368,P000368_S002,None of the Olympic venues were damaged.,1,4.714285714285714,7,3,0.75,1.0,0.7142857142857143,0.42857142857142855,0.2857142857142857,0.0,0.0,1.4999999925,0.0,0.0,0.2857142857142857,4.122368812561035,10.415746688842773,1.2344080209732056,8.244710922241211,28.856582641601562,2.8713605403900146,2.1152612944861175,6.401091575622559,0.00024649559054523706,6.236401421353635,16.92209035588894,2.4972788032884186,3.0,0.0,14.0,0.043478260869565216,0.0,0.0,0.043478260869565216,1.0,0.14285714285714285,0.0,0.0,0.0
P000368,P000368_S003,"Meanwhile, a cargo train carrying 13 petrol tanks derailed in Hui County, Gansu, and caught on fire after the rail was distorted.",1,4.857142857142857,21,4,1.0,1.0,0.7142857142857143,0.42857142857142855,0.19047619047619047,0.047619047619047616,0.0,2.249999994375,0.0,0.0,0.047619047619047616,4.208439350128174,11.565885543823242,0.07471156865358353,10.069451332092285,117.83629608154297,3.1732399463653564,1.8056017386276966,11.715336799621582,0.00023779120238032192,7.507229800994287,50.5568486815755,2.739932444604116,4.0,0.0,14.0,0.043478260869565216,0.0,0.0,0.043478260869565216,3.0,0.14285714285714285,0.0,1.0,1.0
P000369,P000369_S000,"All of the highways into Wenchuan, and others throughout the province, were damaged, resulting in delayed arrival of the rescue troops.",1,5.285714285714286,21,1,0.14285714285714285,0.8571428571428571,0.5238095238095238,0.2857142857142857,0.14285714285714285,0.09523809523809523,0.0,1.9999999933333334,0.0,0.0,0.047619047619047616,4.239638805389404,10.886615753173828,0.026097921654582024,8.914094924926758,110.23060607910156,2.9856481552124023,1.8724752424658855,7.938904285430908,0.00021895182726439089,5.989328829361601,50.556831546578906,2.4473105298187234,2.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,2.0,0.09523809523809523,1.0,0.3333333333333333,1.0
P000369,P000369_S001,"In Beichuan County, 80% of the buildings collapsed according to Xinhua News.",1,5.454545454545454,11,2,0.2857142857142857,1.0,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,1.99999999,0.0,0.0,0.2727272727272727,4.150424957275391,8.710274696350098,0.002220785478129983,9.974905014038086,70.55722045898438,3.1583073139190674,0.9810968166966632,5.466690540313721,3.0637256713816896e-05,2.149606193443985,18.6408395172366,1.4661535367907363,4.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,1.0,0.09090909090909091,1.0,0.3333333333333333,1.0
P000369,P000369_S002,"In the city of Shifang, the collapse of two chemical plants led to leakage of some 80 tons of liquid ammonia, with hundreds of people reported buried.",1,4.576923076923077,26,3,0.42857142857142855,0.8076923076923077,0.5384615384615384,0.38461538461538464,0.11538461538461539,0.038461538461538464,0.0,3.3333333222222223,0.0,0.0,0.038461538461538464,3.9375193119049072,10.12890625,0.04452595114707947,7.792668342590332,122.06309509277344,2.7915351390838623,1.5937728088350869,10.974542617797852,0.0004866114759352058,6.111966704390416,52.594502691557864,2.4722392085699183,5.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,1.0,0.038461538461538464,0.0,0.3333333333333333,1.0
P000369,P000369_S003,"In the city of Dujiangyan, south-east of the epicenter, a whole school collapsed with 900 students buried and fewer than 60 survived.",1,4.904761904761905,21,4,0.5714285714285714,0.9047619047619048,0.5714285714285714,0.23809523809523808,0.14285714285714285,0.19047619047619047,0.0,1.6666666611111112,0.0,0.0,0.047619047619047616,4.400467395782471,11.099873542785645,0.07091959565877914,8.671947479248047,127.61355590820312,2.944817066192627,1.5388252716982,7.3640265464782715,3.099489549640566e-05,4.555684971021472,46.164758150946,2.134405062545878,6.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,2.0,0.10526315789473684,1.0,0.6666666666666666,1.0
P000369,P000369_S004,"The Juyuan Middle School, where many teenagers were buried, was excavated by civilians and cranes.",0,5.4,15,5,0.7142857142857143,1.0,0.8,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.0,1.249999996875,0.0,0.0,0.2,4.456031322479248,11.257894515991211,0.02004649117588997,10.095426559448242,93.57666015625,3.1773300170898438,3.3858738101828894,10.749393463134766,0.0009099807939492166,12.389818826370599,64.3316023934749,3.519917445959578,7.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,2.0,0.13333333333333333,0.0,0.6666666666666666,1.0
P000369,P000369_S005,"Dujiangyan is home of the Dujiangyan Irrigation System, an ancient water diversion project which is still in use and is a UNESCO World Heritage Site.",0,4.92,25,6,0.8571428571428571,0.88,0.72,0.44,0.12,0.12,0.0,3.6666666544444446,0.0,0.04,0.24,3.5947072505950928,11.668315887451172,0.004058933816850185,9.564725875854492,115.03063201904297,3.092689037322998,0.8056692444021,5.092401504516602,9.179157132166438e-06,2.1219645584306077,24.9757465764651,1.4566964537715494,4.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,3.0,0.12,1.0,0.6666666666666666,1.0
P000369,P000369_S006,The project's famous Fish Mouth was cracked but not severely damaged otherwise.,0,5.076923076923077,13,7,1.0,1.0,0.8461538461538461,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.0,0.49999999875,0.0,0.07692307692307693,0.23076923076923078,6.134828567504883,11.028139114379883,0.625035285949707,11.593583106994629,79.75276947021484,3.404935121536255,2.8756433611682346,8.976746559143066,0.00011587814515223727,11.130294955930134,43.13465041752352,3.336209669060105,4.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,2.0,0.16666666666666666,1.0,0.3333333333333333,1.0
P000370,P000370_S000,Both the Shanghai Stock Exchange and the Shenzhen Stock Exchange suspended trading of companies based in southwestern China.,1,5.888888888888889,18,1,0.5,0.8333333333333334,0.6666666666666666,0.5,0.1111111111111111,0.05555555555555555,0.0,4.4999999775,0.0,0.0,0.3888888888888889,3.332487106323242,10.383848190307617,0.006314327474683523,12.665608406066895,63.31725311279297,3.558877468109131,1.2645812261651277,9.126752853393555,0.00011575892131077126,6.840340585030396,24.027043297137425,2.6154044782844577,2.0,0.0,14.0,0.09090909090909091,0.0,0.0,0.09090909090909091,2.0,0.1111111111111111,1.0,0.3333333333333333,1.0
P000370,P000370_S001,"Copper rose over speculations that production in southwestern China may be affected, and oil prices dropped over speculations that demand from China would fall.",1,5.625,24,2,1.0,0.8333333333333334,0.7083333333333334,0.3333333333333333,0.3333333333333333,0.041666666666666664,0.0,0.9999999987499999,0.0,0.0,0.125,4.074163436889648,11.188300132751465,0.009285833686590195,9.664484977722168,114.07657623291016,3.1087753772735596,1.9372579180011857,11.79682445526123,0.0005854889750480652,6.998541301753235,54.2432217040332,2.645475628644731,3.0,0.0,14.0,0.09090909090909091,0.0,0.0,0.09090909090909091,4.0,0.16666666666666666,0.0,0.6666666666666666,1.0
P000371,P000371_S000,"Immediately after the earthquake event, mobile and terrestrial telecommunications were cut to the affected and surrounding area, with all internet capabilities cut to the Sichuan area too.",1,5.888888888888889,27,1,0.3333333333333333,0.7777777777777778,0.6296296296296297,0.2962962962962963,0.14814814814814814,0.1111111111111111,0.0,1.999999995,0.0,0.0,0.07407407407407407,4.630449295043945,9.810985565185547,0.0017218063585460186,8.207147598266602,148.17437744140625,2.864811897277832,2.509875496112121,11.808636665344238,0.00304129789583385,8.092967867244612,75.29626488336362,2.8448142061028543,3.0,0.0,14.0,0.09090909090909091,0.0,0.0,0.09090909090909091,4.0,0.14814814814814814,1.0,0.3333333333333333,1.0
P000371,P000371_S001,Elements of telecommunications were restored by the government piece by piece over the next number of months as the situation in the Sichuan province gradually improved.,1,5.5,26,2,0.6666666666666666,0.7692307692307693,0.5769230769230769,0.34615384615384615,0.11538461538461539,0.07692307692307693,0.0,2.99999999,0.038461538461538464,0.0,0.07692307692307693,3.854658365249634,12.6137056350708,0.00024053541710600257,11.212206840515137,111.78509521484375,3.348463296890259,1.8223142495836429,9.848644256591797,3.790927439695224e-05,7.303538467205173,49.20248473875836,2.702505960623431,3.0,0.0,14.0,0.09090909090909091,0.0,0.0,0.09090909090909091,1.0,0.038461538461538464,1.0,0.3333333333333333,1.0
P000371,P000371_S002,"Eventually, a handful of major news and media websites were made accessible online in the region, albeit with dramatically pared back webpages.",1,5.409090909090909,22,3,1.0,1.0,0.6363636363636364,0.3181818181818182,0.13636363636363635,0.09090909090909091,0.0,2.3333333255555555,0.0,0.0,0.0,4.145069599151611,9.402806282043457,0.03470518812537193,5.988137245178223,107.77181243896484,2.4470670223236084,2.029486028309683,6.832390785217285,0.00023814891756046563,5.04624917692888,56.82560879267112,2.2463858032245665,2.0,0.0,14.0,0.09090909090909091,0.0,0.0,0.09090909090909091,2.0,0.09090909090909091,1.0,0.3333333333333333,1.0
P000372,P000372_S000,"China Mobile had more than 2,300 base stations suspended due to power disruption or severe telecommunication traffic congestion.",1,6.176470588235294,17,1,0.3333333333333333,1.0,0.8235294117647058,0.5294117647058824,0.11764705882352941,0.17647058823529413,0.0,4.4999999775,0.0,0.0,0.11764705882352941,4.527461528778076,11.329431533813477,0.006443439517170191,11.268600463867188,95.07669067382812,3.3568735122680664,2.922039529587242,9.22128677368164,0.00018497032579034567,7.174730588558501,61.36283012133208,2.6785687574819694,1.0,0.0,14.0,0.14285714285714285,0.0,0.0,0.14285714285714285,2.0,0.11764705882352941,0.0,0.0,0.0
P000372,P000372_S001,Half of the wireless communications were lost in the Sichuan province.,1,5.363636363636363,11,2,0.6666666666666666,0.9090909090909091,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,1.99999999,0.0,0.0,0.18181818181818182,3.8347017765045166,9.914831161499023,0.004597925115376711,7.930382251739502,49.85112380981445,2.8160934448242188,2.318863486105935,6.808163166046143,0.00010693645162973553,5.971291887205044,27.82636183327122,2.443622697391118,2.0,0.0,14.0,0.14285714285714285,0.0,0.0,0.14285714285714285,1.0,0.09090909090909091,0.0,0.0,0.0
P000372,P000372_S002,"China Unicom's service in Wenchuan and four nearby counties was cut off, with more than 700 towers suspended.",1,4.777777777777778,18,3,1.0,1.0,0.6666666666666666,0.2222222222222222,0.16666666666666666,0.2777777777777778,0.0,1.333333328888889,0.0,0.0,0.1111111111111111,4.5703654289245605,12.969120025634766,0.18968617916107178,9.401521682739258,105.118408203125,3.066190004348755,1.8311865836988614,11.13428783416748,0.00010681722778826952,6.418168096053224,47.6108511761704,2.5334103686637945,3.0,0.0,14.0,0.14285714285714285,0.0,0.0,0.14285714285714285,2.0,0.11764705882352941,1.0,0.3333333333333333,1.0
P000373,P000373_S000,"Initially, officials were unable to contact the Wolong National Nature Reserve, home to around 280 giant pandas.",1,5.625,16,1,0.1,0.9375,0.75,0.3125,0.125,0.25,0.0,2.4999999875000003,0.0,0.0,0.1875,4.0913801193237305,12.72299861907959,0.0015090041561052203,9.717873573303223,85.91898345947266,3.1173503398895264,1.8895705486652745,6.473196983337402,3.087568256887607e-05,5.768436935264581,41.57055207063604,2.401757051673749,4.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,1.0,0.0625,1.0,0.3333333333333333,1.0
P000373,P000373_S001,"However, the Foreign Ministry later said that a group of 31 British tourists visiting the Wolong Panda Reserve in the quake-hit area returned safe and uninjured to Chengdu.",1,5.0,28,2,0.2,0.9285714285714286,0.6785714285714286,0.25,0.17857142857142858,0.17857142857142858,0.0,1.3999999972000001,0.0,0.03571428571428571,0.21428571428571427,4.0551371574401855,11.391861915588379,0.0005684667266905308,11.160802841186523,137.87466430664062,3.3407788276672363,1.7201039412538597,11.346923828125,2.849142583727371e-05,6.61382561312595,61.92374188513895,2.5717359143438405,4.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,3.0,0.11538461538461539,1.0,1.0,0.0
P000373,P000373_S002,"Nonetheless, the well-being of an even greater number of pandas in the neighbouring panda reserves remained unknown.",0,5.388888888888889,18,3,0.3,0.8888888888888888,0.6666666666666666,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.0,2.4999999875000003,0.0,0.0,0.0,3.8746094703674316,11.48134994506836,0.04182932898402214,11.469877243041992,85.24140930175781,3.386720657348633,1.8160874135647047,9.864652633666992,1.1920935776288388e-06,7.2797822697992505,39.9539230984235,2.6981071642540906,2.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,1.0,0.0625,0.0,0.0,0.0
P000373,P000373_S003,Five security guards at the reserve were killed by the earthquake.,0,5.0,11,4,0.4,0.9090909090909091,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.0,0.0,1.99999999,0.0,0.0,0.09090909090909091,4.205787658691406,10.743684768676758,0.5546479225158691,11.162673950195312,46.26366424560547,3.3410587310791016,2.102739631649456,11.260594367980957,0.000838989217299968,9.626363807295805,25.232875579793472,3.102638201159749,3.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,1.0,0.09090909090909091,0.0,0.0,0.0
P000373,P000373_S004,Six pandas escaped after their enclosures were damaged.,1,5.875,8,5,0.5,1.0,0.625,0.25,0.375,0.0,0.125,0.6666666644444444,0.0,0.0,0.125,4.260195732116699,12.403108596801758,0.030435100197792053,14.506540298461914,42.601959228515625,3.8087451457977295,2.0911388443359598,5.5495758056640625,0.003997197840362787,4.313103834062121,23.002527287695557,2.076801346798032,4.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,2.0,0.25,1.0,0.3333333333333333,1.0
P000373,P000373_S005,"By May 20, two pandas at the reserve were found to be injured, while the search continued for another two adult pandas that went missing after the quake.",0,4.481481481481482,27,6,0.6,0.8518518518518519,0.5185185185185185,0.2222222222222222,0.2962962962962963,0.0,0.0,0.7499999990624999,0.0,0.0,0.07407407407407407,3.6686654090881348,11.984639167785645,0.0016631354810670018,8.60061264038086,117.39729309082031,2.932680130004883,1.6408076723640106,7.9427947998046875,2.2769234419683926e-05,4.930688389100636,54.14665318801235,2.2205153431356055,5.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,4.0,0.14814814814814814,1.0,0.6666666666666666,1.0
P000373,P000373_S006,"By May 28, 2008, one panda was still missing.",0,4.0,7,7,0.7,1.0,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.0,0.0,0.3333333322222222,0.0,0.14285714285714285,0.2857142857142857,4.083312034606934,9.752470016479492,0.2015150785446167,8.526930809020996,48.9997444152832,2.920090913772583,2.7353751059708884,8.955504417419434,0.0002636660938151181,7.128091555617243,32.82450127165066,2.6698486016284226,5.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,1.0,0.14285714285714285,0.0,0.0,0.0
P000373,P000373_S007,The missing panda was later found dead under the rubble of an enclosure.,0,4.538461538461538,13,8,0.8,0.9230769230769231,0.6153846153846154,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.0,0.9999999966666667,0.0,0.0,0.07692307692307693,3.7044856548309326,9.010854721069336,0.4005669057369232,6.4621734619140625,51.86280059814453,2.5420806407928467,2.7437969898206314,8.79227352142334,0.0035841246135532856,10.490492620634402,38.41315785748884,3.238902996484211,5.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,1.0,0.07692307692307693,0.0,0.0,0.0
P000373,P000373_S008,"Nine-year-old Mao Mao, a mother of five at the breeding center, was discovered on Monday, her body crushed by a wall in her enclosure.",1,4.038461538461538,26,9,0.9,0.8846153846153846,0.5384615384615384,0.34615384615384615,0.15384615384615385,0.038461538461538464,0.07692307692307693,2.249999994375,0.0,0.0,0.038461538461538464,3.315169095993042,10.534358024597168,0.005922270007431507,7.5088210105896,102.7702407836914,2.740222692489624,1.8910424231213128,7.421000957489014,2.2649790025752736e-06,4.600127701511472,60.51335753988201,2.1447908293144744,5.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,1.0,0.043478260869565216,1.0,0.3333333333333333,1.0
P000373,P000373_S009,Panda keepers and other workers placed her remains in a small wooden crate and buried her outside the breeding centre.,0,4.9,20,10,1.0,0.9,0.6,0.35,0.1,0.15,0.1,3.4999999825000003,0.0,0.0,0.05,4.615688800811768,9.862006187438965,0.5909690260887146,8.852039337158203,101.54515838623047,2.9752376079559326,2.840440471556836,12.6751127243042,0.0016699063125997782,12.414434334818433,59.649249902693555,3.5234123140527327,5.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,3.0,0.15,0.0,0.3333333333333333,1.0
P000374,P000374_S000,The Zipingpu Hydropower Plant (simplified Chinese: 紫坪铺水库; traditional Chinese: 紫坪鋪水庫) located 20 km east of the epicenter was damaged.,1,6.125,16,1,0.2,0.875,0.8125,0.3125,0.25,0.25,0.0,1.249999996875,0.0,0.0,0.25,3.6615827083587646,10.829639434814453,0.051405102014541626,8.862857818603516,201.38705444335938,2.977055311203003,0.8819865910150297,7.464204788208008,9.655998837843072e-06,2.449604411493179,32.6335038675561,1.5651212130353287,5.0,0.0,14.0,0.034482758620689655,0.0,0.0,0.034482758620689655,1.0,0.05555555555555555,1.0,1.3333333333333333,1.0
P000374,P000374_S001,"A recent inspection indicated that the damage was less severe than initially feared, and it remains structurally stable and safe.",1,5.4,20,2,0.4,0.95,0.65,0.1,0.2,0.2,0.05,0.49999999875,0.0,0.0,0.0,3.7899014949798584,11.837406158447266,0.0005317704635672271,9.22032642364502,83.3778305053711,3.0364990234375,1.5009062670658089,5.086422443389893,0.00026008888380602,2.8191890268936506,33.019937875447795,1.6790440812836482,4.0,0.0,14.0,0.034482758620689655,0.0,0.0,0.034482758620689655,4.0,0.2,1.0,1.0,0.0
P000374,P000374_S002,The Tulong reservoir upstream is in danger of collapse.,1,5.111111111111111,9,3,0.6,1.0,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,3.9999999600000007,0.0,0.0,0.2222222222222222,5.432144641876221,12.345888137817383,0.20253391563892365,12.927403450012207,54.32144546508789,3.5954699516296387,2.428317090496421,7.621781349182129,0.0062592606991529465,9.120111411007569,26.71148799546063,3.0199522199875233,3.0,0.0,14.0,0.034482758620689655,0.0,0.0,0.034482758620689655,1.0,0.1111111111111111,0.0,0.0,0.0
P000374,P000374_S003,"About 2,000 troops have been allocated to Zipingpu, trying to release the pressure through spillway.",1,5.642857142857143,14,4,0.8,0.9285714285714286,0.6428571428571429,0.21428571428571427,0.42857142857142855,0.0,0.0,0.49999999916666665,0.0,0.0,0.07142857142857142,5.1389899253845215,11.66490650177002,0.045608874410390854,13.428960800170898,107.91878509521484,3.6645545959472656,3.473938861879023,13.148838996887207,0.0003470784577075392,12.55485648695465,76.4266549613385,3.5432832919419033,4.0,0.0,14.0,0.034482758620689655,0.0,0.0,0.034482758620689655,1.0,0.07142857142857142,1.0,0.3333333333333333,1.0
P000374,P000374_S004,"In total, 391 dams, most of them small, were reported damaged by the quake.",1,4.230769230769231,13,5,1.0,1.0,0.6153846153846154,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.6666666644444444,0.0,0.0,0.07692307692307693,3.6367721557617188,9.381073951721191,0.29357612133026123,7.431328773498535,65.46189880371094,2.726046323776245,1.9710139180127666,9.056085586547852,0.00015462639566976577,6.981052057710653,37.449264442242566,2.6421680600807083,2.0,0.0,14.0,0.034482758620689655,0.0,0.0,0.034482758620689655,1.0,0.07692307692307693,0.0,0.3333333333333333,1.0
P000375,P000375_S000,"According to Chinese state officials, the quake caused 69,180 known deaths including 68,636 in Sichuan province; 18,498 people are listed as missing, and 374,176 injured, but these figures may further increase as more reports come in.",1,5.28125,32,1,0.5,0.9375,0.71875,0.25,0.3125,0.125,0.0,0.7999999992,0.0625,0.03125,0.09375,3.6801483631134033,9.507586479187012,5.829164365422912e-05,8.057889938354492,187.68756103515625,2.8386423587799072,1.790633950805526,6.175660133361816,1.7047073924914002e-05,3.786111793766798,93.11296544188735,1.9457933584445184,3.0,0.0,14.0,0.047619047619047616,0.0,0.0,0.047619047619047616,3.0,0.09375,1.0,1.3333333333333333,1.0
P000375,P000375_S001,[dated info] This estimate includes 158 earthquake relief workers who were killed in landslides as they tried to repair roads.,1,5.315789473684211,19,2,1.0,1.0,0.6842105263157895,0.3684210526315789,0.3157894736842105,0.0,0.10526315789473684,1.1666666647222221,0.05263157894736842,0.0,0.05263157894736842,4.826049327850342,11.872090339660645,0.0014894831692799926,13.162956237792969,110.99913024902344,3.6280789375305176,2.5856354938435593,15.125697135925293,0.00018866649770643562,15.248383616921013,62.05525185224542,3.904917875822872,2.0,0.0,14.0,0.047619047619047616,0.0,0.0,0.047619047619047616,2.0,0.10526315789473684,1.0,1.0,0.0
P000376,P000376_S000,"One rescue team reported only 2,300 survivors from the town of Yingxiu in Wenchuan County, out of a total population of about 9,000.",1,4.666666666666667,21,1,0.16666666666666666,0.9047619047619048,0.5238095238095238,0.3333333333333333,0.047619047619047616,0.09523809523809523,0.0,6.999999930000001,0.0,0.0,0.14285714285714285,3.66316556930542,11.070423126220703,0.013556678779423237,9.034420013427734,117.22129821777344,3.0057311058044434,1.5714481454384495,5.5736260414123535,8.046950824791566e-05,3.2765313702880654,51.857788799468835,1.8101191591406531,1.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,1.0,0.047619047619047616,0.0,0.0,0.0
P000376,P000376_S001,"3,000 to 5,000 people were killed in Beichuan County, Sichuan alone; in the same location, 10,000 people were injured and 80% of the buildings were destroyed.",1,5.0,22,2,0.3333333333333333,0.7727272727272727,0.6818181818181818,0.2727272727272727,0.22727272727272727,0.13636363636363635,0.0,1.1999999976,0.0,0.0,0.09090909090909091,2.88710355758667,9.420896530151367,0.00043406602344475687,5.996713638305664,115.48413848876953,2.4488189220428467,1.171732404684101,14.071980476379395,2.9325914510991424e-05,6.2617477947800735,45.697563782679936,2.502348455906985,4.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,2.0,0.09090909090909091,0.0,0.6666666666666666,1.0
P000376,P000376_S002,The old county seat of Beichuan was abandoned and preserved as part of the Beichuan Earthquake Museum.,0,5.0,17,3,0.5,0.8235294117647058,0.6470588235294118,0.35294117647058826,0.17647058823529413,0.11764705882352941,0.0,1.9999999933333334,0.058823529411764705,0.0,0.23529411764705882,4.24155330657959,9.767684936523438,0.0008397151832468808,9.271600723266602,89.07261657714844,3.0449302196502686,1.4500625124392998,8.687854766845703,7.37932714400813e-05,8.205922128147384,31.9013752736646,2.864598074450827,4.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,2.0,0.11764705882352941,0.0,0.3333333333333333,1.0
P000376,P000376_S003,Eight schools were toppled in Dujiangyan.,1,5.833333333333333,6,4,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.999999995,0.0,0.0,0.16666666666666666,6.670708656311035,11.048515319824219,1.8260972499847412,13.061683654785156,53.36566925048828,3.6140952110290527,3.08785874924312,13.680681228637695,0.006373646669089794,17.935823874588273,27.790728743188083,4.235070704792102,3.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,1.0,0.16666666666666666,0.0,0.0,0.0
P000376,P000376_S004,"A 56-year-old was killed in Dujiangyan during a rescue attempt on the Lingyanshan Ropeway, where due to the earthquake 11 tourists from Taiwan had been trapped inside cable cars since May 13.",0,4.838709677419355,31,5,0.8333333333333334,0.9354838709677419,0.6451612903225806,0.3548387096774194,0.1935483870967742,0.06451612903225806,0.0,1.833333330277778,0.03225806451612903,0.0,0.12903225806451613,4.532243728637695,11.696056365966797,0.0011264891363680363,10.886747360229492,199.41871643066406,3.2995071411132812,1.8463995822184673,9.829751014709473,1.8477610865375027e-05,5.41274271030877,79.3951820353941,2.326530186846663,5.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,2.0,0.06896551724137931,1.0,0.3333333333333333,1.0
P000376,P000376_S005,A 4-year-old boy named Zhu Shaowei (traditional Chinese: 朱紹維; simplified Chinese: 朱绍维; pinyin: Zhū Shàowéi) was also killed in Mianzhu City when a house collapsed on him and another was reported missing.,0,4.606060606060606,33,6,1.0,0.9090909090909091,0.7878787878787878,0.30303030303030304,0.24242424242424243,0.18181818181818182,0.030303030303030304,1.2499999984374999,0.0,0.0,0.15151515151515152,3.505290985107422,10.680436134338379,0.003211461938917637,5.683042049407959,241.86508178710938,2.383913278579712,0.7336180197081709,8.107736587524414,1.4305124977909145e-06,2.618976885650278,39.615373064241226,1.6183253336861159,6.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,3.0,0.0967741935483871,1.0,2.0,1.0
P000377,P000377_S000,Experts point out that the earthquake hit an area that has been largely neglected and untouched by China's economic rise.,1,4.761904761904762,21,1,0.25,0.9523809523809523,0.6666666666666666,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.0,1.4999999962500001,0.0,0.0,0.047619047619047616,3.54805064201355,9.397394180297852,0.24449822306632996,6.480098724365234,74.50906372070312,2.5456037521362305,1.3698162909544527,7.345187187194824,3.933914285880746e-06,3.277164963789234,31.50577469195241,1.810294164987899,3.0,0.0,14.0,0.04,0.0,0.0,0.04,4.0,0.2,1.0,0.6666666666666666,0.0
P000377,P000377_S001,"Health care is poor in inland areas such as Sichuan, highlighting the widening gap between prosperous urban dwellers and struggling rural people.",1,5.545454545454546,22,2,0.5,1.0,0.7727272727272727,0.2727272727272727,0.18181818181818182,0.3181818181818182,0.0,1.4999999962500001,0.045454545454545456,0.0,0.045454545454545456,3.7326700687408447,11.165031433105469,0.0012210302520543337,12.39887523651123,97.04942321777344,3.5212037563323975,1.9451317973119633,8.073385238647461,0.00032942951656877995,6.569323493862679,46.68316313548712,2.5630691551073452,3.0,0.0,14.0,0.04,0.0,0.0,0.04,2.0,0.09090909090909091,1.0,0.3333333333333333,1.0
